0.588474	-0.869301	0.720818	-0.004062	-0.337486	0.086584	-0.204701	-0.373562	-1.168927	-0.333519	-0.090883	-0.244010	-0.278718	-1.059016	-1.291006	-0.800174	-0.108597	-1.227149	0.033098	0.406354	0.643795	-2.502963	-1.373142	-0.056523	0.198004	0.449110	0.131148	-0.343232	-0.075654	-0.290334	0.165747	0.646389	0.738525	0.428445	-0.239514	0.769939	0.373990	0.270941	0.574138	-0.246807	0.271276	-0.287781	0.191531	1.536459	-0.092192	-0.344610	0.380251	0.250882	0.155986	-0.166395	-0.104259	0.376521	0.570279	0.410532	-0.054095	0.145641	-0.617809	-0.265389	-0.443125	0.448667	0.621029	0.215241	-0.519657	-0.321435	0.222519	-0.791325	-0.172054	-0.226652	-0.466472	-0.141041	0.111905	0.378528	-0.184765	-0.263857	-0.383853	-0.272469	-0.139235	-0.702242	-0.734721	-0.020824	-0.512950	-0.227446	0.113377	-0.288225	-0.247809	0.458698	-0.292804	-0.361095	0.558606	-0.330862	-0.138436	-0.477057	0.108440	-0.267358	-0.456887	-0.316736	-0.095397	-0.177931	-0.444704	-0.918795	-0.003369	0.441755	0.521405	-0.323605	-0.084729	-0.417519	0.484472	-0.160801	0.491919	0.343024	0.276583	-0.294597	-0.207796	0.559377	0.297827	1.038043	2.389150	-0.109916	0.603610	0.340528	0.195917	1.595523	1.994484	0.738873	0.690794	0.939819	0.196252	-0.078049	-0.420799
0.409712	-1.051816	0.526559	-0.095822	-0.401815	0.093070	-0.211346	-0.448753	-1.127448	-0.390314	-0.123597	-0.328876	-0.266869	-1.256584	-1.438835	-0.801669	-0.235445	-1.206011	-0.017652	0.356284	0.522705	-2.732534	-1.557270	-0.093610	0.121708	0.434063	0.065452	-0.367345	-0.060706	-0.276775	0.197453	0.591194	0.654817	0.356349	-0.206126	0.802608	0.439566	0.203263	0.469168	-0.253500	0.313430	-0.247281	0.125808	1.402792	-0.099593	-0.294587	0.408454	0.146760	0.086205	-0.128685	-0.059834	0.417409	0.623367	0.471171	0.041137	0.139730	-0.580860	-0.211688	-0.410192	0.486900	0.736887	0.303140	-0.472775	-0.263361	0.282190	-0.690437	-0.117870	-0.168612	-0.398215	-0.084237	0.198515	0.455401	-0.115879	-0.188814	-0.311896	-0.190646	-0.066691	-0.631259	-0.650053	0.017157	-0.446375	-0.122884	0.267616	-0.185124	-0.142899	0.519438	-0.224390	-0.261022	0.631263	-0.198838	-0.019883	-0.377209	0.192063	-0.220145	-0.358463	-0.234095	-0.028258	-0.092022	-0.371293	-0.799956	0.078805	0.490060	0.578908	-0.283910	-0.071481	-0.422535	0.432359	-0.145076	0.540782	0.370105	0.281109	-0.360738	-0.304482	0.474737	0.228282	1.016337	2.366791	-0.193375	0.482250	0.225517	0.128655	1.571990	1.914984	0.609950	0.557790	0.785573	0.081602	-0.142883	-0.385794
0.237905	-1.216816	0.311275	-0.202463	-0.479265	0.093418	-0.228783	-0.503813	-1.065291	-0.450748	-0.169120	-0.422339	-0.261653	-1.435604	-1.563724	-0.800453	-0.363736	-1.186670	-0.074670	0.300668	0.399566	-2.892997	-1.715966	-0.134157	0.040935	0.394191	-0.000229	-0.395613	-0.047048	-0.264074	0.216231	0.533980	0.564874	0.283376	-0.172535	0.834072	0.499126	0.137289	0.367260	-0.260061	0.356930	-0.204720	0.062857	1.275811	-0.104235	-0.242188	0.436660	0.046883	0.022444	-0.085716	-0.015905	0.456462	0.665703	0.522812	0.130764	0.138886	-0.536666	-0.152552	-0.375930	0.518270	0.839658	0.392735	-0.420129	-0.200609	0.345880	-0.582986	-0.060652	-0.106203	-0.324398	-0.021825	0.287703	0.534262	-0.042322	-0.108487	-0.234234	-0.106134	0.016208	-0.560117	-0.564226	0.047666	-0.373517	-0.013679	0.430740	-0.075247	-0.037827	0.573947	-0.160629	-0.153409	0.710068	-0.059127	0.100691	-0.283551	0.268572	-0.160610	-0.250248	-0.145913	0.041248	-0.007303	-0.291075	-0.674232	0.161968	0.533454	0.623105	-0.250042	-0.071548	-0.436159	0.382881	-0.120883	0.578262	0.381573	0.282349	-0.435216	-0.389971	0.395490	0.163864	0.974478	2.319586	-0.292795	0.364463	0.118005	0.070436	1.533885	1.795606	0.452410	0.428862	0.635403	-0.032463	-0.202221	-0.358457
0.076517	-1.361236	0.079069	-0.322465	-0.568557	0.087067	-0.257070	-0.538059	-0.984415	-0.514553	-0.227093	-0.522636	-0.263436	-1.591551	-1.663538	-0.797736	-0.490961	-1.170057	-0.136607	0.240572	0.277451	-2.981688	-1.846418	-0.176978	-0.042037	0.330919	-0.064069	-0.427289	-0.035279	-0.252586	0.221133	0.476472	0.471228	0.211546	-0.139442	0.863013	0.551489	0.075306	0.271257	-0.265997	0.400655	-0.161169	0.004629	1.158911	-0.105791	-0.188606	0.464336	-0.045990	-0.033645	-0.038480	0.026788	0.492362	0.696014	0.564109	0.212722	0.142921	-0.485883	-0.089283	-0.341032	0.541629	0.927469	0.482099	-0.362700	-0.134547	0.412331	-0.471215	-0.001561	-0.040821	-0.246588	0.044870	0.377678	0.613379	0.034293	-0.024638	-0.152657	-0.020717	0.107144	-0.490600	-0.479436	0.069228	-0.295793	0.097811	0.600658	0.039963	0.065396	0.621024	-0.103356	-0.039853	0.793403	0.085991	0.221383	-0.197647	0.336522	-0.088876	-0.133649	-0.053286	0.111996	0.074422	-0.205442	-0.543608	0.244573	0.571220	0.652951	-0.222987	-0.085454	-0.458803	0.337867	-0.088185	0.603347	0.376953	0.279665	-0.517097	-0.462129	0.323901	0.106411	0.913296	2.247019	-0.406659	0.253354	0.020502	0.022755	1.480968	1.638357	0.269034	0.306955	0.492755	-0.143110	-0.254414	-0.339587
-0.071201	-1.482277	-0.165499	-0.453951	-0.668097	0.073609	-0.295948	-0.551372	-0.887280	-0.581356	-0.296867	-0.627864	-0.272434	-1.720466	-1.736766	-0.794890	-0.614545	-1.157167	-0.202027	0.177000	0.159426	-2.997913	-1.946756	-0.220863	-0.124830	0.246422	-0.124306	-0.461546	-0.026053	-0.242706	0.211611	0.420407	0.376493	0.142799	-0.107610	0.888125	0.595640	0.019516	0.183803	-0.270906	0.443410	-0.117785	-0.047020	1.055093	-0.104078	-0.135109	0.490908	-0.129188	-0.080557	0.011858	0.067489	0.523853	0.713309	0.593984	0.285105	0.151583	-0.429387	-0.023349	-0.306248	0.555927	0.998789	0.569160	-0.301711	-0.066672	0.480153	-0.357612	0.058082	0.026005	-0.166567	0.114320	0.466484	0.690897	0.112164	0.060828	-0.069129	0.063717	0.203607	-0.424481	-0.397873	0.080632	-0.214811	0.209049	0.775106	0.158826	0.164830	0.659637	-0.054161	0.077847	0.879586	0.234062	0.340306	-0.120755	0.394751	-0.005366	-0.010345	0.042556	0.182887	0.151515	-0.115987	-0.410082	0.325250	0.602878	0.667863	-0.203448	-0.113288	-0.490570	0.299088	-0.047062	0.615465	0.356265	0.272585	-0.605233	-0.519027	0.262149	0.057647	0.834226	2.149206	-0.533021	0.151884	-0.064653	-0.013060	1.413440	1.446246	0.063275	0.194858	0.360897	-0.247546	-0.297956	-0.329731
-0.202262	-1.577421	-0.417528	-0.594750	-0.775949	0.052825	-0.344826	-0.544238	-0.776709	-0.650691	-0.377457	-0.736012	-0.288673	-1.819115	-1.782519	-0.793364	-0.731838	-1.148983	-0.269404	0.111030	0.048490	-2.942969	-2.015974	-0.264626	-0.205067	0.143484	-0.179343	-0.497603	-0.019988	-0.234826	0.187542	0.367484	0.283228	0.078970	-0.077864	0.908191	0.630746	-0.028047	0.107242	-0.274497	0.483979	-0.075756	-0.090335	0.967120	-0.099048	-0.083070	0.515768	-0.200206	-0.117019	0.063943	0.105425	0.549770	0.716944	0.611669	0.346207	0.164530	-0.368325	0.043639	-0.272385	0.560293	1.052503	0.651727	-0.238513	0.001377	0.547819	-0.244786	0.116840	0.092584	-0.086237	0.184825	0.552092	0.764875	0.189383	0.145860	0.014227	0.145260	0.303029	-0.363473	-0.321663	0.080987	-0.132337	0.317480	0.951690	0.279569	0.258613	0.688963	-0.014369	0.197752	0.966769	0.382489	0.455577	-0.053751	0.442398	0.089238	0.117818	0.140307	0.252856	0.222561	-0.024397	-0.275715	0.402781	0.628227	0.667707	-0.191810	-0.154692	-0.531266	0.268229	0.002222	0.614534	0.320001	0.260782	-0.698264	-0.558997	0.212205	0.019185	0.739275	2.026970	-0.669531	0.062830	-0.135376	-0.035882	1.331923	1.223252	-0.160739	0.095174	0.242884	-0.343082	-0.331512	-0.329159
-0.314044	-1.644507	-0.671935	-0.742455	-0.889915	0.024683	-0.402803	-0.517683	-0.655890	-0.721973	-0.467577	-0.845016	-0.311971	-1.885027	-1.800516	-0.794614	-0.840229	-1.146374	-0.337234	0.043757	-0.052556	-2.820034	-2.053971	-0.307106	-0.280417	0.025465	-0.227721	-0.534644	-0.017627	-0.229330	0.149210	0.319282	0.193942	0.021691	-0.050997	0.922108	0.656229	-0.065563	0.043583	-0.276584	0.521164	-0.036286	-0.123806	0.897138	-0.090807	-0.033875	0.538339	-0.256771	-0.141992	0.116344	0.139873	0.569073	0.706608	0.616716	0.394592	0.181400	-0.303992	0.109990	-0.240266	0.554144	1.087870	0.727562	-0.174609	0.067920	0.613767	-0.135466	0.173181	0.157195	-0.007592	0.254580	0.632419	0.833378	0.263981	0.228349	0.095282	0.222013	0.402842	-0.309170	-0.252800	0.069757	-0.050215	0.420572	1.127946	0.400287	0.345043	0.708402	0.014987	0.317797	1.053077	0.528633	0.565416	0.002861	0.478879	0.194001	0.248817	0.238582	0.320881	0.286363	0.067544	-0.142476	0.476164	0.647301	0.652805	-0.188138	-0.208939	-0.580384	0.246848	0.059277	0.600905	0.269106	0.244093	-0.794651	-0.580708	0.175823	-0.007570	0.630900	1.881791	-0.813515	-0.011296	-0.189879	-0.044834	1.237502	0.974106	-0.398386	0.010266	0.141413	-0.427202	-0.353955	-0.337871
-0.404336	-1.681774	-0.923549	-0.894451	-1.007634	-0.010692	-0.468713	-0.473282	-0.528227	-0.794531	-0.565694	-0.952802	-0.341991	-1.916582	-1.791134	-0.800110	-0.937203	-1.150185	-0.403981	-0.023788	-0.141163	-2.634033	-2.061487	-0.347192	-0.348649	-0.103804	-0.268226	-0.571864	-0.019494	-0.226600	0.097275	0.277294	0.111006	-0.027608	-0.027843	0.928938	0.671722	-0.091488	-0.005517	-0.277074	0.553799	-0.000542	-0.146093	0.846794	-0.079580	0.011077	0.558066	-0.296903	-0.154699	0.167549	0.170132	0.580883	0.682349	0.608982	0.429087	0.201772	-0.237844	0.173961	-0.210695	0.537130	1.104544	0.794496	-0.111562	0.131263	0.676391	-0.032345	0.225564	0.218066	0.067369	0.321726	0.705441	0.894518	0.333997	0.306166	0.171865	0.292142	0.500526	-0.263013	-0.193089	0.046726	0.029656	0.515881	1.301364	0.519023	0.422564	0.717606	0.033205	0.435872	1.136586	0.669842	0.668130	0.048919	0.503936	0.307718	0.380517	0.335970	0.385992	0.341965	0.157958	-0.012294	0.544554	0.660366	0.623895	-0.192234	-0.274919	-0.637170	0.236287	0.123556	0.575350	0.204919	0.222544	-0.892757	-0.583162	0.154462	-0.021472	0.511955	1.715741	-0.962059	-0.068336	-0.226732	-0.039284	1.131624	0.704236	-0.644665	-0.057871	0.058829	-0.497638	-0.364405	-0.355605
-0.471413	-1.687883	-1.167277	-1.048009	-1.126584	-0.052975	-0.541138	-0.413060	-0.397252	-0.867585	-0.670017	-1.057318	-0.378201	-1.913061	-1.755313	-0.811178	-1.020393	-1.161133	-0.468169	-0.090598	-0.215175	-2.391456	-2.039981	-0.383881	-0.407721	-0.240173	-0.299849	-0.608506	-0.025959	-0.226966	0.032793	0.242844	0.036611	-0.067729	-0.009131	0.927952	0.677122	-0.104578	-0.038871	-0.275988	0.580826	0.030370	-0.156144	0.817080	-0.065717	0.050481	0.574439	-0.318955	-0.154618	0.216008	0.195588	0.584503	0.644544	0.588664	0.448835	0.225216	-0.171446	0.233843	-0.184445	0.509159	1.102616	0.850422	-0.050956	0.189752	0.734139	0.061916	0.272447	0.273489	0.136671	0.384396	0.769217	0.946494	0.397514	0.377273	0.241915	0.353960	0.593751	-0.226244	-0.144105	0.012027	0.105391	0.601134	1.469428	0.633838	0.489865	0.716417	0.039876	0.549882	1.215409	0.803532	0.762212	0.084608	0.517580	0.428964	0.510710	0.431039	0.447289	0.388691	0.245035	0.113010	0.607313	0.667916	0.582099	-0.203608	-0.351198	-0.700593	0.237673	0.194353	0.539082	0.129154	0.196213	-0.990866	-0.565779	0.149239	-0.021672	0.385648	1.531451	-1.112074	-0.106544	-0.244896	-0.018922	1.016137	0.419552	-0.894308	-0.107626	-0.003019	-0.552408	-0.362214	-0.381849
-0.514093	-1.661958	-1.398186	-1.200313	-1.244180	-0.101680	-0.618453	-0.339450	-0.266536	-0.940283	-0.778566	-1.156603	-0.419907	-1.874649	-1.694566	-0.828990	-1.087674	-1.179741	-0.528385	-0.155700	-0.272893	-2.100137	-1.991615	-0.416252	-0.455807	-0.379260	-0.321856	-0.643835	-0.037317	-0.230728	-0.042872	0.217034	-0.027316	-0.097756	0.004463	0.918641	0.672583	-0.103912	-0.055694	-0.273432	0.601304	0.055466	-0.153178	0.808609	-0.049657	0.083101	0.587023	-0.321702	-0.141505	0.260258	0.215724	0.579459	0.593926	0.556265	0.453316	0.251315	-0.106389	0.287993	-0.162231	0.470420	1.082540	0.893413	0.005647	0.241818	0.785519	0.144868	0.312384	0.321842	0.198461	0.440794	0.821969	0.987653	0.452763	0.439737	0.303496	0.405921	0.680356	-0.199847	-0.107132	-0.033858	0.175190	0.674312	1.629694	0.742775	0.545856	0.704937	0.034929	0.657755	1.287734	0.927229	0.846266	0.110440	0.520100	0.556112	0.637171	0.522356	0.503972	0.426115	0.326953	0.231773	0.663992	0.670589	0.528880	-0.221544	-0.436089	-0.769423	0.251821	0.270835	0.493614	0.043801	0.165346	-1.087230	-0.528348	0.160850	-0.007652	0.255349	1.332006	-1.260373	-0.124641	-0.243768	0.016272	0.893171	0.126284	-1.141954	-0.137820	-0.042778	-0.589878	-0.347032	-0.415860
