-0.712834	-0.337138	-0.776592	-0.527642	0.452683	0.748071	0.443414	0.410576	-0.726139	-0.628021	-0.037162	0.238380	0.023394	0.420946	-0.885600	-0.479124	0.390147	-0.511081	-0.199498	-0.359233	0.937767	-1.297679	-0.334450	-0.321872	-1.093519	-0.837974	-0.492102	-0.223303	-0.426411	0.001744	0.489060	-0.678378	-2.331422	-1.101876	-0.188832	0.001408	0.125937	-1.135955	-2.321984	-0.575308	-0.237059	0.375854	-2.048218	-2.089372	-1.087394	0.340783	0.343141	-3.089764	-1.602386	0.380007	0.098900	0.699051	0.749879	0.730714	2.230467	0.190487	0.588079	-0.781355	-0.131704	0.869172	1.018132	0.949673	-0.052549	-0.763188	-0.881543	0.382576	0.932849	-1.125342	-0.484572	0.670678	0.752305	0.960717	-0.663908	0.018808	0.725563	0.575106	1.168234	1.730714	1.293902	1.780208	0.515585	0.429485	0.306850	0.555342	1.240542	0.893108	1.545406	0.358211	-0.392550	0.323854	0.886578	0.807196	0.956018	-0.394109	0.523789	-0.257782	0.646433	0.652254	0.665758	0.969595	0.670168	0.602579	0.782879	-0.188679	0.907307	1.668012	0.469561	-1.216407	0.031352	-0.526520	-0.161355	1.104234	-0.776417	-0.499050	-0.616672	-0.350895	0.751389	0.667477	2.333371	-0.427910	-1.371222	-1.502129	-0.453475	0.071677	-1.193694	-1.083048	-1.409389	-1.420536	1.245875
-0.727113	-0.291002	-0.379286	-0.374900	0.563461	0.860035	0.562644	0.334868	-0.785130	-0.527516	0.028883	0.373299	0.151413	0.272116	-0.926755	-0.438600	0.361701	-0.718704	-0.112371	-0.210669	0.973507	-1.423752	-0.270518	-0.191582	-1.157723	-0.787867	-0.362605	-0.094210	-0.304716	0.116073	0.600928	-0.536554	-2.196600	-1.002403	-0.075209	0.129606	0.235653	-1.010248	-2.168333	-0.463898	-0.125997	0.484815	-1.928051	-1.961472	-1.042174	0.442092	0.447388	-2.982658	-1.545498	0.455003	0.126877	0.757344	0.813955	0.792919	2.301877	0.288269	0.644034	-0.871612	-0.219531	0.863811	0.986563	0.877941	-0.013938	-0.862206	-1.066908	0.258407	0.886164	-1.348493	-0.668271	0.544867	0.658294	0.886390	-0.859528	-0.119233	0.606438	0.450948	1.042688	1.657263	1.220188	1.796324	0.403672	0.291744	0.170512	0.413668	1.126583	0.794399	1.511220	0.200583	-0.533888	0.159913	0.755136	0.704817	0.871319	-0.508003	0.386181	-0.464064	0.538669	0.549917	0.511095	0.911606	0.557725	0.505234	0.738797	-0.150282	0.950432	1.755858	0.367037	-1.194457	0.057687	-0.454812	-0.080047	1.196623	-0.882640	-0.471591	-0.553415	-0.228193	0.780576	0.728162	2.222778	-0.398070	-1.424258	-1.503667	-0.428525	0.091375	-1.253402	-1.111037	-1.376510	-1.282675	1.345141
-0.728563	-0.236909	0.018912	-0.223104	0.657954	0.950988	0.667370	0.282381	-0.807707	-0.417892	0.089385	0.495878	0.264814	0.126498	-0.939966	-0.394030	0.342274	-0.934875	-0.032980	-0.073773	1.003126	-1.536156	-0.212540	-0.069844	-1.208915	-0.737864	-0.240278	0.027640	-0.186615	0.222875	0.697031	-0.400841	-2.038840	-0.892907	0.033264	0.248142	0.333678	-0.878111	-1.988451	-0.357134	-0.022096	0.582923	-1.798453	-1.823979	-0.990249	0.532950	0.540689	-2.867161	-1.471756	0.520892	0.150481	0.806423	0.867352	0.844986	2.346747	0.381817	0.687793	-0.957629	-0.309592	0.850253	0.946761	0.802166	0.017072	-0.956244	-1.243569	0.129909	0.833834	-1.558459	-0.847469	0.418035	0.563188	0.808126	-1.045663	-0.253262	0.488667	0.330700	0.914476	1.571075	1.135827	1.795348	0.292269	0.154125	0.041102	0.277030	1.009631	0.691882	1.465757	0.047559	-0.660195	0.005720	0.622848	0.599982	0.786462	-0.607057	0.250572	-0.656586	0.430161	0.452033	0.359314	0.848533	0.445970	0.413110	0.693068	-0.111304	0.976546	1.818554	0.266539	-1.143134	0.086753	-0.375949	-0.001203	1.263811	-0.970711	-0.437209	-0.480972	-0.107853	0.782329	0.768667	2.116734	-0.361286	-1.457176	-1.486850	-0.397943	0.109383	-1.293969	-1.125653	-1.331005	-1.137810	1.420628
-0.719028	-0.178256	0.406511	-0.076792	0.733618	1.018497	0.755424	0.251040	-0.794171	-0.303024	0.141815	0.603198	0.361419	-0.014128	-0.925726	-0.347834	0.330699	-1.155546	0.037175	0.049070	1.024402	-1.632656	-0.161399	0.041037	-1.246171	-0.688154	-0.127363	0.140065	-0.074235	0.320297	0.775537	-0.273596	-1.860625	-0.775023	0.134623	0.354898	0.418146	-0.742091	-1.786111	-0.256906	0.072750	0.668341	-1.661716	-1.679623	-0.932073	0.611863	0.621497	-2.744991	-1.383558	0.576750	0.169590	0.845441	0.909074	0.886001	2.363786	0.468044	0.718933	-1.036242	-0.398695	0.828947	0.899783	0.723957	0.040258	-1.041806	-1.405961	0.000831	0.777254	-1.748590	-1.016660	0.293895	0.469570	0.727663	-1.216721	-0.378993	0.375435	0.217173	0.786540	1.473937	1.043041	1.777324	0.184604	0.020529	-0.078038	0.148865	0.892287	0.588001	1.409886	-0.096475	-0.767275	-0.134894	0.492666	0.495370	0.703203	-0.687119	0.120321	-0.830596	0.323790	0.360689	0.214145	0.781338	0.337763	0.327967	0.646541	-0.072754	0.984621	1.854486	0.170731	-1.063579	0.117307	-0.291890	0.072680	1.304265	-1.037856	-0.397649	-0.401872	0.006507	0.756966	0.787842	2.015040	-0.319348	-1.470800	-1.453294	-0.363201	0.124826	-1.315919	-1.128263	-1.274467	-0.989218	1.470667
-0.700505	-0.118422	0.772372	0.059660	0.788282	1.060606	0.824966	0.238313	-0.745731	-0.186781	0.183861	0.692675	0.439401	-0.147886	-0.885158	-0.302321	0.325754	-1.376111	0.096872	0.155776	1.035379	-1.711101	-0.117730	0.138988	-1.268663	-0.638722	-0.025873	0.241072	0.030378	0.406630	0.834954	-0.156914	-1.664936	-0.650657	0.226998	0.447962	0.487418	-0.604811	-1.565641	-0.164974	0.156811	0.739454	-1.520165	-1.531153	-0.868232	0.677505	0.688465	-2.618202	-1.283442	0.621781	0.184069	0.873668	0.938240	0.915171	2.352187	0.544134	0.737202	-1.104471	-0.483674	0.800413	0.846702	0.644908	0.055532	-1.115630	-1.548931	-0.125144	0.717816	-1.912797	-1.170651	0.175996	0.379913	0.646682	-1.367557	-0.492358	0.269760	0.112972	0.661718	1.367781	0.944155	1.742585	0.083776	-0.105169	-0.183824	0.032355	0.777080	0.485164	1.344644	-0.227316	-0.851300	-0.258408	0.367459	0.393588	0.623252	-0.744425	-0.001330	-0.981641	0.222362	0.277877	0.079188	0.710984	0.235850	0.251438	0.600064	-0.035647	0.973999	1.862512	0.082186	-0.957646	0.148057	-0.204665	0.139209	1.316997	-1.081689	-0.354755	-0.318755	0.111434	0.705446	0.785002	1.917583	-0.274142	-1.466276	-1.404950	-0.325891	0.136854	-1.320104	-1.120421	-1.208624	-0.840111	1.494039
-0.675043	-0.060650	1.106009	0.182195	0.820220	1.075889	0.874503	0.241388	-0.664402	-0.072970	0.213524	0.762103	0.497322	-0.272976	-0.820016	-0.259631	0.326253	-1.591565	0.145190	0.244628	1.034487	-1.769433	-0.081895	0.222263	-1.275697	-0.589356	0.062475	0.328972	0.125280	0.480345	0.874147	-0.052504	-1.455150	-0.521978	0.308640	0.525671	0.540153	-0.468865	-1.331841	-0.082913	0.228588	0.794848	-1.376123	-1.381287	-0.799447	0.728771	0.740477	-2.488697	-1.174101	0.655308	0.193805	0.890470	0.954162	0.931854	2.311680	0.607525	0.742531	-1.159628	-0.561543	0.765192	0.788603	0.566550	0.062965	-1.174764	-1.667884	-0.244478	0.656879	-2.045717	-1.304696	0.067652	0.296481	0.566806	-1.493609	-0.589659	0.174417	0.020432	0.542711	1.254620	0.841589	1.691764	-0.007354	-0.219218	-0.273524	-0.069608	0.666378	0.385724	1.271216	-0.341068	-0.908925	-0.361736	0.249956	0.297173	0.548242	-0.775705	-0.111361	-1.105636	0.128542	0.205415	-0.042204	0.638376	0.142784	0.185001	0.554471	-0.000897	0.944427	1.842016	0.003331	-0.827850	0.177696	-0.116281	0.196234	1.301629	-1.100255	-0.310371	-0.234251	0.203810	0.629433	0.759986	1.824311	-0.227596	-1.444976	-1.344001	-0.287623	0.144673	-1.307625	-1.103776	-1.135223	-0.693633	1.490030
-0.644699	-0.007953	1.397901	0.287164	0.828204	1.063495	0.902950	0.257191	-0.552999	0.034817	0.229156	0.809749	0.534193	-0.387632	-0.732640	-0.221721	0.331089	-1.796607	0.181498	0.314327	1.020607	-1.805785	-0.054018	0.289435	-1.266654	-0.539673	0.136286	0.402350	0.208719	0.540115	0.892384	0.038310	-1.235000	-0.391322	0.378001	0.586661	0.575309	-0.336790	-1.089866	-0.012085	0.286796	0.833407	-1.231890	-1.232665	-0.726529	0.764765	0.776666	-2.358372	-1.058331	0.676812	0.198691	0.895339	0.956322	0.935562	2.242516	0.656006	0.735038	-1.199406	-0.629543	0.723873	0.726579	0.490273	0.062766	-1.216665	-1.758923	-0.353917	0.595709	-2.142877	-1.414608	-0.028192	0.221303	0.489537	-1.591010	-0.667664	0.091822	-0.058472	0.431959	1.136523	0.737731	1.625735	-0.086223	-0.318153	-0.344830	-0.154590	0.562346	0.291888	1.190886	-0.434258	-0.937419	-0.442317	0.142642	0.208466	0.479682	-0.778346	-0.207071	-1.199062	0.044776	0.144925	-0.146991	0.564369	0.060874	0.129927	0.510535	0.030648	0.896071	1.792920	-0.063659	-0.677349	0.204955	-0.028679	0.241870	1.258394	-1.092161	-0.266309	-0.150972	0.280897	0.531197	0.713108	1.735316	-0.181588	-1.408500	-1.272811	-0.249968	0.147556	-1.279768	-1.080030	-1.056033	-0.552736	1.458443
-0.611453	0.036983	1.639711	0.371403	0.811541	1.023172	0.909646	0.282537	-0.415051	0.133258	0.229530	0.834349	0.549469	-0.490217	-0.625868	-0.190238	0.339198	-1.985740	0.205522	0.363990	0.993069	-1.818464	-0.033955	0.339507	-1.241080	-0.489166	0.194525	0.460160	0.279152	0.584880	0.889351	0.114610	-1.008464	-0.261139	0.433744	0.629887	0.592207	-0.210963	-0.845067	0.046372	0.330455	0.854313	-1.089641	-1.087784	-0.650429	0.784867	0.796437	-2.229172	-0.938862	0.685949	0.198642	0.887940	0.944441	0.926016	2.145508	0.687851	0.715010	-1.221918	-0.685236	0.677043	0.661654	0.417359	0.055305	-1.239290	-1.818978	-0.450536	0.535460	-2.200836	-1.496932	-0.109008	0.156085	0.416190	-1.656730	-0.723714	0.024017	-0.122152	0.331623	1.015571	0.634931	1.545660	-0.150651	-0.398838	-0.395941	-0.220604	0.466874	0.205675	1.105053	-0.503945	-0.934756	-0.498178	0.047717	0.129605	0.418924	-0.750454	-0.286142	-1.259029	-0.026785	0.097773	-0.232598	0.489742	-0.007892	0.087292	0.469019	0.058280	0.829516	1.715708	-0.116858	-0.509865	0.228624	0.056314	0.274557	1.188126	-1.056550	-0.224305	-0.071372	0.340441	0.413599	0.645212	1.650803	-0.137941	-1.358572	-1.193840	-0.214448	0.144893	-1.238002	-1.050863	-0.972796	-0.420139	1.399626
-0.577139	0.071906	1.824555	0.432358	0.770068	0.955287	0.894408	0.314211	-0.254675	0.219386	0.213856	0.835199	0.543123	-0.579247	-0.502972	-0.166520	0.349625	-2.153562	0.217281	0.393202	0.951708	-1.806088	-0.021348	0.371876	-1.198679	-0.437220	0.236573	0.501697	0.335296	0.613849	0.865155	0.175927	-0.779651	-0.133977	0.474782	0.654662	0.590530	-0.093601	-0.602870	0.091596	0.358866	0.857080	-0.951424	-0.948913	-0.572140	0.788724	0.799500	-2.102905	-0.818491	0.682552	0.193597	0.868073	0.918453	0.903120	2.022020	0.701710	0.682935	-1.225788	-0.726573	0.625333	0.594825	0.348917	0.041082	-1.241140	-1.845845	-0.531835	0.477151	-2.217246	-1.549000	-0.172760	0.102199	0.347960	-1.688616	-0.755767	-0.027434	-0.169464	0.243516	0.893806	0.535443	1.452918	-0.198905	-0.458621	-0.425597	-0.266212	0.381570	0.128889	1.015180	-0.547831	-0.899696	-0.528012	-0.032973	0.062444	0.367165	-0.690971	-0.346711	-1.283404	-0.084302	0.065090	-0.296922	0.415193	-0.061890	0.057911	0.430613	0.081452	0.745765	1.611416	-0.154722	-0.329592	0.247639	0.137055	0.293158	1.092257	-0.993206	-0.185958	0.002282	0.380736	0.280022	0.557621	1.571038	-0.098339	-1.297004	-1.109534	-0.182471	0.136164	-1.183903	-1.017895	-0.887179	-0.298244	1.314470
-0.543374	0.095000	1.947144	0.468093	0.704199	0.860816	0.857479	0.349069	-0.076495	0.290700	0.181816	0.812131	0.515565	-0.653526	-0.367580	-0.151566	0.361534	-2.294788	0.217152	0.402018	0.896892	-1.767613	-0.015594	0.386373	-1.139358	-0.383166	0.262179	0.526662	0.376184	0.626526	0.820347	0.222203	-0.552728	-0.012350	0.500343	0.660677	0.570343	0.013354	-0.368610	0.122996	0.371645	0.841576	-0.819136	-0.818088	-0.492757	0.776284	0.785865	-1.981167	-0.699831	0.666649	0.183525	0.835756	0.878526	0.867007	1.873930	0.696777	0.639452	-1.210173	-0.751958	0.569375	0.527004	0.285863	0.020674	-1.221327	-1.838292	-0.595814	0.421646	-2.190940	-1.569008	-0.217960	0.060636	0.285787	-1.685465	-0.762509	-0.061457	-0.199715	0.169070	0.773196	0.441350	1.349128	-0.229737	-0.495400	-0.433129	-0.290543	0.307694	0.063051	0.922771	-0.564293	-0.831857	-0.531193	-0.097989	0.008515	0.325373	-0.599694	-0.387410	-1.270887	-0.126341	0.047668	-0.338415	0.341358	-0.099891	0.042345	0.395953	0.099785	0.646255	1.481627	-0.176087	-0.141107	0.261069	0.212104	0.296946	0.972781	-0.902570	-0.152671	0.067969	0.400683	0.134272	0.452125	1.496386	-0.064281	-1.225660	-1.022312	-0.155260	0.120998	-1.119137	-0.982597	-0.800733	-0.189093	1.204399
